hash,size_of_data,virtual_address,entropy,virtual_size,malware
3473f297c8ad01e9f273c16792af30e5,32768,4096,6.296861858288886,32768,1
8cb32d9cc9c0e4238616523c9e760d05,22528,8192,5.53404843388678,22068,1
4776f7abd7795411fc0278bcdafabbce,397312,4096,4.223949244130363,393832,1
2f49e436398d46655af48be463ec90be,34304,4096,6.32052618210059,33864,1
dffa9074e955337b132ba546144b72c8,4241920,4096,6.572945290587096,4241492,1
0ebd1f94068ea311f04db5c7f7d354d0,262144,4096,6.638141582324112,261943,1
f1c52e420955931aae279a0844a9b641,78336,4096,6.278030672991685,78032,1
8e988eaf5767726e63601a609e0486ee,218112,8192,7.784951618553183,217684,1
c278a5863c37ae1269617fcb5a6173f5,94208,4096,6.454380130611745,93833,1
7a184cb10c7d38d052e848f4ed6284b7,48128,4096,6.722825665076739,47621,1
001e3f88aab779ba3fc6fcf8c01123d5,712192,4096,7.64945132218997,711955,1
20cac7475f0fcfe97316ed32964b227e,3627520,4096,6.574131761318183,3627136,1
3b7577dda98d9717985b0b111a0b7a37,135168,4096,6.646274267351484,135154,1
a39c8aca656f47b5f7bd89c25a161efc,4005376,4096,6.582289516973628,4005256,1
53776315650fa2d20f4f64bfca4dddf0,262144,4096,6.638141582324112,261943,1
a3f3860523c4ccea21a61c5ee5a0ca88,226304,4096,6.589097446587929,225851,1
ea44f0d7313816d7c33ebaa821340b6e,443392,4096,6.5296235857589116,442984,1
21c5743eb060ad0804d39cf64f39ff44,2200064,4096,6.34013023045868,2199608,1
81b50015fbb5f1418c596d9413aca259,262144,4096,6.638141582324112,261943,1
ec120b3067806b7c447b901235010c9b,262144,4096,6.638141582324112,261943,1
08f1b34867a1ea65f81d3aadc45bc72c,443392,4096,6.5296235857589116,442984,1
9002a28f38a8b638ae516d8c9c6e8ec9,69120,4096,6.619608707730435,69088,1
b2fc97a562e1deca0559fa73611a60d8,130048,4096,6.628546844656081,129590,1
eef9aa5dcc0c9f75ee5a08adc961d9a8,443392,4096,6.5296235857589116,442984,1
9a334313a374ffc0edb43fee510ffea1,62464,4096,6.37521350405155,62020,1
1fbaaa6790bd1de86368110902e8bea3,3838464,4096,6.584684853264269,3838464,1
669ac1688b576b8143b9fc4e6de0d1d2,23552,4096,6.417698236857408,23130,1
7d32bc0914a00556de24a6fc04db2552,3226112,4096,6.555169128068058,3225944,1
991bd287381e3d1da6ac261420a4947c,23552,4096,6.417698236857408,23130,1
6713cc0c4fe1328924d747845c68dd62,79872,4096,6.471414299647204,79654,1
2af6b288f4079d14b9e5673bb26d5f90,365568,4096,6.570022248687125,365380,1
6f6bba5efcfc7ec8761ee4000a6da89c,215552,4096,6.460619839331933,215045,1
b86ec2c6d88d96ea4656caadbb3a46c9,46080,4096,6.64078108768107,45847,1
7ea50f7009fd58b39335bc40c5463d63,46592,4096,6.6182810175523485,46215,1
eec118870241fdb45df704643c277b0e,1840128,4096,3.5276694760430534,1839795,1
51d80241a70dd619400ca60bf15fab38,116736,8192,6.598068461159339,116632,1
2a6a56c22e52f8d60acd6730cf83d8c2,2575872,4096,6.578074432956479,2575620,1
7fb2df4c9bf5d63c6bbb6f93fc4cd7c3,33792,4096,6.34022335737721,33512,1
7d1d407cd9e4f696776b53768d34ff42,0,4096,0.0,77000,1
fed2a078e210c73ed446afb63b964eee,286720,4096,6.585726496667122,286359,1
291af122840fe81466d12ef03c833a15,40448,4096,6.637594180013166,40240,1
a0dcc698e408febe287c1ecdcddae1ce,2328576,4096,6.5370029828862215,2328184,1
db5220b47abb60819a6885beefe1f7cd,999936,4096,6.242830882474221,999884,0
7c031758d9781663e91ee6437a208841,470016,4096,6.541317594638983,469632,1
7199336ccbacecb3a45790a25f51907d,4005376,4096,6.582289516973628,4005256,1
81b2ec652c4c07d310291cc43fec0a89,228864,8192,7.985764142934914,228580,1
4a8410aee9bde1bbb507a426d093799a,107008,4096,6.651750223009281,106976,1
220c4b21aa2d45a93362db3a440d26cd,91648,4096,6.5301209295835845,91526,1
1ee8d31732a4eb8e8e717a1cb2ce1a6c,364544,176128,5.492045422120618,364536,1
01581b1165f98828730d1fd802c5c61e,1298944,4096,7.999834173370888,1298684,1
49cba3cc1be6149709f07d4bdfc9c334,28160,4096,6.508529563136933,28078,1
00b53ad304259e4dec1ce927d7886ca6,470528,8192,7.971315935391289,470308,1
5f965a551a9e77a9619e8532772d4250,4123648,4096,6.602800732288787,4123412,1
2f1e3e3bedd00c71564493b2831dfe95,651264,4096,7.31955240957795,651134,1
0ff52438f101db756934452b339dfc6b,38912,4096,6.160817663128165,38500,1
3b4234f4311502862ffefea307b74bce,618496,4096,6.350076670594521,618160,1
fe6ecbbb14ebd6368aaa5b4fde592dae,185344,8192,7.374589984996439,185044,1
9e8ea1957961345b7a572e05aada8ebd,536576,4096,7.642370259355997,536388,1
9e759edde1e45a4e55752cd2ed321f89,43008,4096,6.428541935514786,42582,0
c7acc666195b675cf7fc210ade4c5481,3778560,4096,6.58597348251949,3778076,1
f639268bab730a746b4e40f7bd793cbb,83456,4096,6.571231599135856,83149,1
deaef5b67cb7dd554318c039ac81838f,262656,4096,6.615508549233531,262532,1
e1e8ee89ab6b5b9c430670a6c9800c0f,2705920,4096,6.561553952675166,2705752,1
79ec1764028bd6dcd9e91dc5dd45d30b,188928,4096,6.6942708085616385,188875,1
c290926ec4130629f0247ebb459e858e,28672,4096,6.497884651859418,28432,1
2d1708debcbcbec2665cb83c433a7cbe,23040,4096,6.433100348280963,22738,1
90d5533e19ef04596db035bcb4628ce2,331264,4096,6.604313849542068,330784,1
8e7ae20f65fd8e33c456c34bd7c07a57,262144,4096,6.638141582324112,261943,1
a5447402e0a7d25c12768479a70c6f67,2705920,4096,6.561553952675166,2705752,1
72f29c8d39393d7e406591f740547fe6,372736,8192,7.413513556232491,372532,1
92bee0a59c12a6b3cd88c52cf8cbad19,1193984,4096,7.999769070956491,4136960,1
e4453a56e9dba3494181062c5b4e8a1e,47104,4096,6.616198385475534,47031,1
77fe4ac092cb2564bde5816a55f487ac,2705920,4096,6.561553952675166,2705752,1
6fe010af6d8392993e11623155a2ca92,3780096,4096,6.58646078450796,3779836,1
1c8a594c1b5971264a474e8215c735ce,516096,8192,7.035193520865356,515988,1
1643e682c86880cdf6a84976893c319b,120320,8192,6.001686691254274,120292,1
c51c8c10de4c77a526304217950cf4db,74752,4096,6.555548101442704,74526,1
3bba5102fb3d6771b5b4193020cdebb5,388608,4096,6.627855067524521,388284,1
1a148298ceb958badbae508ecb5cda24,286720,4096,6.585726496667122,286359,1
aacffb0083101a344f3ffbc9a2540214,4006400,4096,6.581147746521437,4006068,1
933d57023d1e9f1ef042f0aa5c5eeeff,3233280,4096,6.579060300772597,3233100,1
971cd650129cc59588f74994c6be6963,220672,4096,6.500564410364751,220361,1
e1665ace835e223868a504f2cc4c9973,129024,4096,6.03668058425467,128682,1
86925d867c86d18b215646295d526ee2,100352,4096,5.001256163326026,99858,1
361d273773994ed11a6f1e51bbb4277e,31232,4096,6.37880161799783,30926,0
b113461d26dcb85aaac36c6297d78586,23552,4096,6.417698236857408,23130,1
1566ae909f579219e7c45b9a6b854a3d,102912,4096,6.614890484385722,102436,0
9ba64e15d365b21f05267060fed894d5,336384,4096,6.387725743165005,335997,1
c8012e31765b747b6320b22357fd25f3,581632,4096,6.675248351711056,581597,1
c46d29be3f57c6fe3e812d73d462052c,43008,4096,6.601949648393575,42519,1
d8aadefca5a5e1bbbfb3ccdd40a8790c,400384,4096,6.625025670878813,400380,1
9817acf9fee2c3df14efb799ead0102e,387072,4096,6.526559555020672,386575,1
209763d8fa19d847bc1091b57e0f7db3,443392,4096,6.5296235857589116,442984,1
d3d8d6af14bc91a5cf6ef1efd75bd054,28672,4096,6.497884651859418,28432,0
a2b50af8d3ff7634761f53c5cabc2ddd,262144,4096,6.638141582324112,261943,1
c419c51c4fcd17ee8637feccf4b37223,177152,4096,6.635359879573437,176648,1
3de24e02234791b3f320410f797e3019,364544,4096,6.397327820603158,364120,1
095804d4c7ca46178f060283544e4be5,262144,4096,6.638141582324112,261943,1
0ecd24ddb6dfc63b21b36f7087dd7377,443392,4096,6.5296235857589116,442984,1
5e149abe404c9f2698c6fa8b0f80d926,443392,4096,6.5296235857589116,442984,1
31f43979bc84954f6dd564a62a9e6005,466432,8192,7.994670952297229,466244,1
b755b604848026c159afe320415840ed,23552,4096,6.417698236857408,23130,1
f1cf5d9420d8da84fc814c577c1fc4cf,23552,4096,6.417698236857408,23130,1
e881d5bedb46824fadd419a1df301e62,61952,4096,6.391646649637851,61748,1
76da9f26df72c0e390a37d8496333ed7,704000,4096,6.452568075271098,703640,1
5e226760e86bb0c8dc87362dbe0f4e33,388608,8192,6.024030514708934,388472,1
34a7223ccec762df64895702339e71cf,1133056,4096,6.514760634715675,1132625,1
a115ab8f6846e1b90ab80d097f6a8750,995840,8192,6.251936146024415,995588,1
d056477564fd361d621dd17fea251d9f,4005376,4096,6.582289516973628,4005256,1
4d08e29a620c98a2a2269eb6bfd25177,2048,4096,6.130539951037331,1856,1
3a838ca417e2ca2fb171981190a928d0,387584,4096,6.608684798046649,387380,1
37102ff9254f040d348ba4232d136a55,92672,4096,6.429329514945571,92214,1
dbf3e887288bdff5d74effde78427c2b,262144,4096,6.638141582324112,261943,1
304179cede9142990e162b5ecb795adc,262144,4096,6.638141582324112,261943,1
f136c9baebd2852e08a471879bdddb3f,62976,4096,6.514178837779294,62549,1
f7b661a2b4687960d6c03b258acbeea0,262144,4096,6.638141582324112,261943,1
4729e0efb4c5202850db5781d2b341a7,286720,4096,6.585726496667122,286359,1
1020713b1783b41a6b42b9f1b5f32288,286720,4096,6.585726496667122,286359,1
bf90099425504371ea9c7df6f0165bd5,23040,4096,6.433100348280963,22738,1
573887f9a639f820f42e4ad666d41683,3909120,4096,6.57777768706511,3908968,1
1ee55e8f4896cc31a361cf6982fd273c,262144,4096,6.638141582324112,261943,1
1cb37778225959d7472c9c6d8f9b7114,262144,4096,6.638141582324112,261943,1
6ff4568258c9190864fb1e4e9007a6b0,2497024,4096,6.3901370166859275,2496804,1
e429fbdb0fa7b697328f0b825d2a9479,2705920,4096,6.561553952675166,2705752,1
382b3ca7779cca7c2d8a676c8e53d7e7,345600,4096,6.617258061608639,345151,1
151cc1aefe52d92b31c55aec7cceb5a8,4181504,4096,6.572392101145927,4181408,1
989582675a6496a5bb08e34fe2a0c798,23552,4096,6.417698236857408,23130,1
9af800b9a0ebd66b9a5fec047ed17ef3,512,4096,2.1464463607379494,152,1
cc85b75f42612dd3ec1bfee32239b619,61952,4096,6.391482648256755,61740,1
c50111057f3158b5ddf71423a442c0e7,221184,8192,7.948777640738857,217972,1
930004357c21679fa2b8a9c02a8c4c7b,262144,4096,6.638141582324112,261943,1
f542f90261c8da4a14960680a29bed00,24064,4096,6.449700358949516,23733,1
9bc36a897b62e142966a16acda3519f7,45056,4096,4.791119898361789,44726,1
20b2f85b1ab73ea48f9d0b1398525e8c,663040,4096,7.174010977439096,662823,1
d27fb55d97dd4313cf62656c90665e45,1912832,4096,3.37754161546246,1912511,1
5704ec05ed5114a423abfcf4cacd3ec8,371712,4096,6.5330887789168965,371409,1
4274d7500f747c1a38dc9163a520cbc4,638976,4096,6.274228909170918,635048,1
7194de445a3b2973c9042f4fc0846aab,371712,4096,6.5330887789168965,371409,1
1b658dda0ec3f453f20d0820a76e8552,62464,4096,6.37521350405155,62020,1
454331f53ecbb44b8624c1ba31feb4f5,643072,4096,6.505820158109084,639015,1
ac3f065ac7291759eaea86a3d57bc19e,67584,4096,6.429331206388596,67156,1
6a79e24c66d1503f087c84bf22037998,392192,4096,6.428868232214444,391796,1
3b6cf840d19671f30e35e53a6f53a8e5,3962880,4096,6.590784984935658,3962404,1
7a6a3347e7b5b82451d9b80687070a42,262144,4096,6.638141582324112,261943,1
28ef4fb0974102604f096cdef906b3bf,23040,4096,6.433100348280963,22738,1
2646fd37d6eb28a454d988107f19a2e8,62464,4096,6.37521350405155,62020,1
caf8635a3a76e5f85e5f792a30522024,905728,4096,7.399504318374409,905679,1
a947c3989cea79f8f2269d4e596b8de0,262144,4096,6.638141582324112,261943,1
ab9845d3edd31dd4a35a094878b56c5b,2166784,4096,6.493888350605888,2162779,1
ab22d984f64f202bfb2e0f0e1f3a3f8f,340992,4096,6.559965564971684,340509,1
8ae6da0e51de9765fbf7d7bfb53839ec,24064,4096,6.44010554949795,23628,1
c3fb710296a6b4a3635b7b292aaa0cd9,2286080,4096,6.4096577374008055,2285820,1
fdf3c75db4c68f7a637ec2ac61d0f8ec,126976,4096,6.527562764155282,126730,1
1b4c5cdd6148e7dd955aa500d700695b,4193280,4096,6.579609521580973,4192852,1
d2d8deb3035e2e9a7479b02fe566e3c7,37888,4096,6.560885192755096,37732,1
df6923839c6a8f776f0da704c5f4cea5,3584,4096,6.088474739387683,3490,0
2229f0d6799ead8ea5c8bf02e0b3fec1,29696,4096,6.614328707937987,29496,1
f286faf3662d5c51fec1c66b26abb83d,51712,4096,6.622617808456983,51302,1
7ef8155cf1e87e5eb3123d892a22992a,1961984,4096,3.613358453831779,1961610,1
cc519f4bebc4e83c24762d0dfe0bfde7,383488,4096,6.489157187310073,383068,0
ae8b7557ad003e9fe244e646bf8cec60,443392,4096,6.5296235857589116,442984,1
96fe583424174cf7926250ed16c4ea01,58368,4096,6.240486386841629,57976,0
a54b4e28ec95d1a03fc7ce5d914baabd,4123648,4096,6.602800732288787,4123412,1
2626d54c6a841a5ffc4d917b16637efc,262144,4096,6.638141582324112,261943,1
9a2108de6665bf53e42d7cbbbe5a0866,1387008,4096,3.8544545151649654,1386862,1
13280cf74a2c0403ae99e5e12ab70364,57344,4096,6.582899701211573,56863,1
a6c48217f19c80623f308e55e8db4f54,18944,4096,6.472849563640356,18870,1
038d65bba656b12a7287f75ef5b22680,443392,4096,6.5296235857589116,442984,1
673c18473d60716147397eab14427a59,24064,4096,6.44010554949795,23628,1
aed44c8ae5d8e323685bdbf07ffab1ea,4193280,4096,6.579609521580973,4192852,1
fca0a6cc0c50972223f389c2fea13676,298496,4096,6.27783046384954,298146,0
d40c96831640dc5b860da155beacf97e,643072,4096,6.351290718042946,639228,1
3d93ae08ec098e579fc8f07e3c4c1bb7,188416,4096,6.710245141762556,188392,1
6027c57e2a51764e72ccb27e5bcf6c78,544768,4096,7.407010652629582,541516,1
c235d86514be4e05b7a644394926eab8,443392,4096,6.5296235857589116,442984,1
b232b7b24baf7e9a926748c468caf9f8,262144,4096,6.638141582324112,261943,1
bb90ee363e9790d59cb2fa1d85c512c0,3837952,4096,6.5874033654282,3837608,1
5eabd620acb4e8d37f97925e127e8fc9,2237440,4096,3.957568421539919,2237380,1
4f598c4d3dac3c6364b731f60f7bc06e,43008,4096,6.6089466081543895,42551,1
a12d934c4de2223dcdc8eda4d908d6b9,262144,4096,6.638141582324112,261943,1
b248fdce06fd1259e2ee6ff52e97593d,2328576,4096,6.5370029828862215,2328184,1
06e6ff450f0a36c2562117414841def2,6035968,4096,6.4329905376864165,6035572,1
a999da9c61a3935e847bc19fed203c82,262144,4096,6.638141582324112,261943,1
c3f5d01486fa378c4a68188a10645670,47104,4096,6.61620592827738,47031,1
7b2ae82195c0906220fad2df298d4a61,4010496,4096,6.589463252187564,4010148,1
abbf5511d7dd16a6c3bf1822cfd693db,197120,8192,7.405131946868492,196803,1
61629b5ec134f949173a1ba3bf50811f,58368,4096,6.6006243726211515,57936,1
392c4b52389ca2055dbef43a536b9d67,397824,4096,6.640818570805042,397668,1
44998b7a08944666477aa9a22c303a69,581632,4096,6.675248351711056,581597,1
cfefb238cdef9332dfd91c28761cd7c3,12288,4096,6.23326394735008,11532,1
7f5a09310642b2b920f0979a2479ece8,262144,4096,6.638141582324112,261943,1
bdbbb556b97f47945353fa9ed4785862,23040,4096,6.433100348280963,22738,1
9dbc83f6055d42c459de9bdb0e1120b0,286720,4096,6.585726496667122,286359,1
a93b8e2d5292a52d6dbaa3b34c81beee,496640,8192,6.149740182211172,496636,1
c99f0dc5a52d0e1342c068a3932ce2fb,66560,4096,6.61813734711775,66091,1
e805c62d588657603beea49eb609f53b,92672,4096,6.429298847744481,92214,1
9ac7e35c79e8d3e7ed9049d2b378af89,522240,4096,6.629166965959076,522176,1
bb6497c74ccedd7a44fc72b30d2e9019,443392,4096,6.5296235857589116,442984,1
5e42484bcbe9c940d67aaf1b8b6ddf64,262144,4096,6.638141582324112,261943,1
50c93bf48c7e895f115f74a98fb0e10c,72704,4096,6.54114253790372,72282,1
ae793ab728668e0d4c4c288990b62a98,443392,4096,6.5296235857589116,442984,1
128b4eae516413e49231d33d51128e03,24576,4096,6.424194540104459,24153,1
6d253f8a6e03c7685b3067e08d88a1be,3627520,4096,6.574131761318183,3627136,1
b8b054dc6257c7b34099a34f01b0d28a,443392,4096,6.5296235857589116,442984,1
0502c64adfd436d2c13e71534cb30109,286720,4096,6.585726496667122,286359,1
427dea3c0077fdc4eb64e6af7b54b9b1,262144,4096,6.638141582324112,261943,1
7bd697a42ffa11a9d85628f5bd80fcee,48128,4096,5.469729102581956,48068,1
f33b04568e51e83d0b993f9ce861ede4,1024,4096,4.480973909214112,944,1
07b8de02e6dc0d77de27be77c6e6bd0a,262144,4096,6.638141582324112,261943,1
67742b5c07a74f46fef89747d12f4971,987648,8192,6.226103879085048,987316,1
66e297f191123c537d12cfeaab535d3f,40448,4096,6.631747641055031,40240,1
fe65e395f80e335225cb0ea8dfd1e77b,663040,4096,7.173954965823951,662823,1
c838ddb067ae42bc71e54625b8aca5cc,262144,4096,6.638141582324112,261943,1
48b88bd986a1c31690c751a69279b409,1560064,4096,3.687429444967304,1559794,1
7f3d01a6f054e0330bc798739aef0297,4096,4096,6.079850832458688,4016,0
bf5ee5412b2e65c5a77f593ea009b931,443392,4096,6.5296235857589116,442984,1
087610df819f02cb86be8bb5ced103d7,33792,4096,6.34022335737721,33512,1
361305c54d262e40c5e07ef9835cdbc5,28160,4096,6.508529563136933,28078,1
b84201b08bf6c537a45cd338a716263b,483328,4096,7.775871773422097,481672,1
b01d669175f34c24e24e2026340696f5,114176,4096,6.6808612503654805,113954,1
d7fe1bb21cc36772a6a49e3ce4c01170,165888,4096,6.719347478322135,165770,1
11d21307ac791b51a0bc0433565d578b,57344,4096,6.582693782663779,56863,1
52ea19825b31b24fc52fb42b8c38ea37,124416,4096,6.6474188145704645,124372,1
c6c09b5214ce3c7c3f6d3bbdc189973c,92160,4096,6.445580675955523,92150,1
3b23dc374ff67cce7ea56e7c2d023164,97792,8192,4.473467243331815,97524,1
88afdc217a110b9cf0c1bf9d5445749e,74240,4096,7.622302648848542,74222,1
a54d0d8096ce15c4b2c18ecff2e3ad28,443392,4096,6.5296235857589116,442984,1
790b98c119066004f5da08bef5356208,44032,4096,6.61271756143239,43879,1
c8c0d18960bde747eca3b55f5d5ae0b5,77824,4096,5.980150246983433,75403,1
927f0296bfa9b53903455031e519ce74,1024,4096,4.480973909214112,944,1
9f0c5b2e3e174f9880d99b00545fa23a,628736,4096,6.553817351790314,628256,1
e9176fdaccccb30754783df55a6c4a2b,53248,4096,6.32118274548891,52999,1
3cc0b23a33c0fb7162e6911d3c775dcd,262144,4096,6.638141582324112,261943,1
812b7cd844c1b0ea0d4e39458f550cd4,262144,4096,6.638141582324112,261943,1
0a82bfbcbe6112a6a67defd4d1fa3172,23552,4096,6.417698236857408,23130,1
ba1ac3a870ebd12e73f1ffb944acf72f,3036672,4096,6.581538626241679,3036188,1
b0e60f85536e7bf348cec1c79fa97c02,286720,4096,6.585726496667122,286359,1
5db1fd0aa7c94134936d3313732e0db8,47104,4096,6.61593204736266,47031,1
828928c3906e7e68aec118654fe10efc,262144,4096,6.638141582324112,261943,1
59aef7c08025d70f84c85db2092fc99e,155648,4096,6.5290511700324885,151950,1
fe42846f4c538d5dbf0b319b6403e7b5,392704,4096,6.501184276872294,392696,1
71388eee3e445c08fc32437a84cf6c60,1049088,4096,5.1318982365848385,1049086,1
9bf10e6034b6a11affbe5116de994ad2,286720,4096,6.585726496667122,286359,1
a4232b7f058a99daba628d8cae86d09f,85504,4096,5.668119852677963,85490,1
83dfbd68dae9f2b7a4bd511af82104e6,208384,4096,7.998758417923663,503808,0
17bc5a1fcdb6a28b2c86b55475e5969e,8192,8192,5.5998439282328745,8068,1
1798c869d0d705781da861320f04b213,28672,4096,6.497884651859418,28432,1
a6a3656f4a9ac95d6505c254dfd196fc,443392,4096,6.5296235857589116,442984,1
51af8de201f4b3865c3763c809ae2622,217088,8192,7.089758887421551,216676,1
1c9d2b47f00f6acb01e84169468d0900,1935872,4096,6.521100413786372,1935824,1
5171ce60bd29462825667bea42dc0be2,262144,4096,6.638141582324112,261943,1
13926200f80921981f5aed0ba7a74f30,61952,4096,6.391482648256755,61740,1
b4e3ae14e48ba39f66da2f3161eadad4,96256,4096,5.234375321684764,96046,1
ca264140a1f253e55e891d883a7dbf74,307712,8192,7.9898922857800905,307508,1
dbc827de45c878fa52077200815db8c9,1935872,4096,6.521100413786372,1935824,1
501d3af537392310856e05ed4a32ee28,365568,4096,6.5445023929622765,365515,1
aa318f0f967e9cb697c1cc4dd4295b24,2016256,4096,3.1663539803797476,2015930,1
644d6c14693c68b54a0be1c52f734998,152576,4096,6.282843108140437,152252,1
d12e0a5f7912e36bd7f96388609258c1,868864,8192,7.571213172330349,868756,1
efe38bafa7a08d68586b000fa51f79ab,262144,4096,6.638141582324112,261943,1
23c60e9749beb63fef1fd393747af84c,92672,4096,6.429190101204368,92214,1
20abf992d97709601a0b3368f367c66b,24064,4096,6.480601127370726,23924,1
fa7fc8da2ce7aeaaabb9190258bed273,443392,4096,6.5296235857589116,442984,1
57f5f9879bc565d214884f7dce03496d,46080,4096,6.637980343348948,45847,1
e4b0ede381e54677e50d8776b3a86486,23040,4096,6.433100348280963,22738,1
5ccc0677fa7573798692ed1a4913e651,59392,4096,6.630383760840968,58942,1
5de74ada5ff1d77218a8bf1d9759a1e1,2805760,4096,7.670905740565353,2804428,1
8ea270e6d3a33158db919d2b09c5a0c1,4193280,4096,6.579609521580973,4192852,1
ad04c765c417f2d1555bf682a14cbaa3,443392,4096,6.5296235857589116,442984,1
4561ae482147aa1b23a3e3eea9dbe223,286720,4096,6.585726496667122,286359,1
b25d5374559fe10ba74fd08d1552f448,62464,4096,6.37521350405155,62020,1
6599453cc57351c5cb69c4efe1ab56a2,762880,4096,6.633578274385154,762781,1
e400909e4944af6350f728b515a62404,262144,4096,6.638141582324112,261943,1
d737542f5bd9c2f0b8c2e98332e4fcff,262144,4096,6.638141582324112,261943,1
03c63ec410e943ec8badfeca01768594,4193280,4096,6.579609521580973,4192852,1
4eec031408eb99b7a5b48334d20e4ddb,2101760,4096,6.530625320875696,2101676,1
90efd415e3f8eeffc79c57c024241329,28160,4096,6.508529563136933,28078,1
7377ab093d8cfccc016f3b5b18306790,208896,8192,7.946533252557032,205236,1
7dcf07a606642efe1cf9d0645280df8d,918528,4096,6.533026109901306,918324,1
20e5a601083e25fbdaaf907512168ae3,600576,8192,7.962949500998259,600532,1
5f9abc7ff9f37f045db2c0028891570f,123904,4096,6.447041361830427,123840,0
85162b834a6fa13ee90c09911c39ec93,262144,4096,6.638141582324112,261943,1
c80c68a6e8f89ad83da75902c352eabc,262144,4096,6.638141582324112,261943,1
39f945f35d36a676a6c7f9e187b02190,139776,4096,4.607460883350021,139618,1
bed000c12b85bc4ee16b758219103b46,728064,4096,6.762469992084509,727799,1
a4b392ac3afe6d0fd85c9446c8a67d66,36864,4096,5.656708770904158,36828,1
b0c4f61228d16e434518169f6d8aef0d,36864,4096,5.656708770904158,36828,1
89befeb10be3cccc52f9e1d2f5a49029,102400,4096,6.709739769323364,99242,0
badf3e9e0d9d7dcee396743fe900505a,4096,8192,5.233933626583894,3836,1
7291f1f8dd6060e9fcd64482ec78e594,2328576,4096,6.5370029828862215,2328184,1
adb0d1080c3b692a9395659b54cc1360,262144,4096,6.638141582324112,261943,1
892fcd9f883cf8dc867e8e90da8513c8,262144,4096,6.638141582324112,261943,1
67a6585da582dc6680e21e6bfeb57099,42496,4096,6.6524304140667585,42487,1
8a0d4f3849027928749ed816a3c57c04,454144,4096,6.54047322918467,453728,1
fa037fb99658b9be1d8ebe0e977c577e,24064,4096,6.441066052438084,23798,1
19d62c315b089b45e8d23c4a8c3da1e8,443392,4096,6.5296235857589116,442984,1
5ee5c028f56ee55c80f794be035775a5,3627520,4096,6.574131761318183,3627136,1
2bb30a0cd0b3d30a1a01820c8a034bd0,26112,442368,6.767613143362517,25928,1
3525cb4cc1b05fb87b2ad40d1d025f32,336384,4096,6.387682425670386,335997,1
08456cd9fb32fbdff6accb712d031783,29696,4096,6.499708590628109,29324,1
fe2be2026cc79275c6cb5a2085e0c175,28672,4096,6.497884651859418,28432,0
dc6de90c76820aba3bbb301e75e67cfe,443392,4096,6.5296235857589116,442984,1
86b1c640dc63bbfb92b1837e6978db07,262144,4096,6.638141582324112,261943,1
d053aed7f467e45fe3b0fa58d82daeac,4628992,4096,6.4782388289128665,4628892,0
7764da7fe82c4623e109a4397ac16629,8192,4096,6.279294009415294,8106,1
bc9339c9721d5de1077605c721eddd34,443392,4096,6.5296235857589116,442984,1
aaeaaf8d158f0b8f31e76122a3f307c7,443392,4096,6.5296235857589116,442984,1
7189f488b674feb07e111e2f98a4ee27,566784,4096,6.583386805281228,566596,1
813e20fabec2b3dfe1f1e94c098f74ea,262144,4096,6.638141582324112,261943,1
c2118779b1c575306d905a2750cd4479,443392,4096,6.5296235857589116,442984,1
7862581d902452ef15a2547c879f3b3e,365568,4096,6.5445023929622765,365515,1
3a4429867393154652eb99c449f2c57e,387072,4096,6.526559555020672,386575,1
1a64f7a52fbfaf66d725557fbe77514e,430592,4096,6.619766074751285,430516,1
81d16e546e77121979858c5d33777a7b,262144,4096,6.638141582324112,261943,1
88f354986c04a340682ff6d1e1cfe1c6,557056,4096,6.302181383851212,553452,1
a87525df7c9bdf13116d307754f404a4,443392,4096,6.5296235857589116,442984,1
70ac41c5b7e6b03efb558f417737e600,12288,4096,5.433977851735779,9946,1
7c5a39c8aee7459f62f385bfe86325e6,366592,4096,6.555166342922604,366409,1
c4ec846a421f281e8d08140f36e6979d,371712,4096,6.5330887789168965,371409,1
e8627cbfa3132305b01ccdeb230d642c,41472,4096,6.643749028594942,41424,1
731c6a57069d0e4c18936cf2b2864972,61952,4096,6.391694459148972,61748,1
d1d3f466528c2405b17f39fadb6c5f83,2464256,4096,6.348368563606804,2464132,1
a7690e1b59e718a4aa5355e7293e9bc4,51712,4096,6.622559970664384,51302,1
9277f946463bdfd90312875e3faefc07,528384,4096,4.56460261243085,524348,1
e1c3ec475a080bd8e7662b4c2a73f3ca,286720,4096,6.585726496667122,286359,1
ebe254fcb0ce35dc80924974eadcd1a9,2274816,4096,6.545822445694703,2274460,1
8c1684238b4ae4691b2725544b00b86b,58368,4096,6.64591198797603,58321,1
2f81916bc7039d72f96a93e1fdd4dd50,347648,4096,6.726361684518561,347377,1
f6d80e073ee5dd78f8e249dcbacf9d13,82944,4096,6.482199870664296,82928,1
97d0be2f478b5511eefd161334f2df59,371712,4096,6.5330887789168965,371409,1
a431551620e2dc7c99346f158c52fcd0,72704,4096,5.759973995026852,72518,1
eb774380df01569daf5da10a5e932e10,114176,4096,6.710525331739982,113994,1
05b3d62ab11984d401693cfbbb5fbd90,393216,4096,6.62662832741173,392860,1
de9e9ce92196b50effd82f98e7fb241f,274432,4096,6.335261150877117,273930,1
8949901d6aad18bdc6be3575784a7bd8,262144,4096,6.638141582324112,261943,1
1dab1274bdc02d9326b8b479f26cf19c,44032,4096,6.617349077183045,43783,1
